Manuel Mark,,
Margarita Cervi–o,,
Marius Teletin,,
Mustapha Oulad-Abdelghani,,
Pierre Chambon,,
R_gine Losson,,
Akihiro Takeshita,,
Hitoshi Yoshida,,
Jian Luo,,
Kaori Shinjo,,
Kazunori Ohnishi,,
Kazuyuki Shigeno,,
Kensuke Naito,,
Ling Pan,,
Ryuzo Ohno,,
Satoki Nakamura,,
David Bungard,,
Edward Winter,,
Glicella Salazar,,
Rocio Lopez,,
Thomas Crowley,,
Xiang Wang,,
Kai-Ping Yan,,
Olivia Wendling,,
Pascal Doll_,,
Anna Chelstowska,,
Antonella Cavalli,,
Cristina Mazzoni,,
Dorota Grabowska,,
Eugenia Piccinni,,
Francesca Ciceroni,,
Giovanna Costanzo,,
Joanna Rytka,,
Laura Frontali,,
Michele Bianchi,,
Piotr Slonimski,,
Carlos Martinez-Campa,,
Colin Goding,,
Jane Goodall,,
Jane Mellor,,
Jean-Luc Moreau,,
Nick Kent,,
Chika Sawa,,
Eduard Nedea,,
Hiroshi Handa,,
Stephen Buratowski,,
Bi-Cheng Zhang,,
Gui-Yuan Li,,
Hua-Ying Liu,,
Shi-Guo Zhu,,
Shou-Rong Shen,,
Eiko Tsuchiya,,
Hirofumi Koyama,,
Katsuhiko Shirahige,,
Kohji Miyahara,,
Taka-aki Nagao,,
Tomomi Inai,,
Akiko Nishimura,,
Jennie Croyle,,
Lijia An,,
Liwang Cui,,
Kunsoo Rhee,,
Michele Brunori,,
ThomasE Crowley,,
Ajit Kumar,,
Anil Maddukuri,,
Cynthia de la Fuente,,
Hong Li,,
John Wade,,
Anja Ragvin,,
HŒvard Valvatne,,
Kamilla Breen,,
Katharina Tufteland,,
Peter Becker,,
Rein Aasland,,
Sigrid Erdal,,
Toby Gibson,,
Heather Szerlong,,
Margaret Kasten,,
Michel Werner,,
Alex Elbrecht,,
Bruce Bush,,
Jeffrey Yuan,,
Richard Blevins,,
Theresa Zhang,,
Wenqing Zhao,,
William Lane,,
William Selleck,,
Yan He,,
Michael Lenardo,,
Richard Siegel,,
Joseph Tumang,,
Nicolas Currier,,
Rebecca Greenwald,,
Robert Cardiff,,
Hideki Murakami,,
Kaoru Shimokata,,
Paul Wade,,
Nam-Hai Chua,,
Jeehye Park,,
Jiwoon Lee,,
Jongkyeong Chung,,
Dimitra Mitsiou,,
Angel Mart’nez de Alba,,
Martin Tabler,,
Mina Tsagris,,
Alexandre Vion,,
Christophe Pivot-Pajot,,
Asim Abbasi,,
Farideh Chitsaz,,
Hans Reinke,,
Slobodan Barbaric,,
Jia-Sen Xu,,
Kai-Fai Lee,,
Will Lee,,
William Yeung,,
Chi-Ju Chen,,
David Speicher,,
Kenneth Zaret,,
Lisa Cirillo,,
Michaela Chamberlin,,
Oranart Matangkasombut,,
Xiao-Ling Li,,
Xin-Min Nie,,
Antonio Perez-Atayde,,
Holcombe Grier,,
Ichiro Kubonishi,,
Isao Miyoshi,,
Gui-yuan Li,,
Ke Tang,,
Andre Rusch,,
Hans Wolf,,
Julia Kzhyshkowska,,
Izumi Horikawa,,
Andreas MŸller,,
Carolyn Napoli,,
Craig Pikaard,,
David Mount,,
David Selinger,,
Eric Richards,,
Judith Bender,,
Richard Jorgensen,,
Guoying Chen,,
Kristen Neely,,
Michael Carrozza,,
Eumorphia Remboutsika,,
Ken Yamamoto,,
Marc Schmutz,,
Hideo Kaneko,,
Kimiko Kasahara,,
Kouji Isogai,,
Naomi Kondo,,
Ryosuke Inoue,,
Takahide Teramoto,,
Aliana Egeo,,
Elizabeth Fisher,,
Jose Vidal-Taboada,,
Paolo Scartezzini,,
Rafael Oliva,,
Salvador Bergo–on,,
Masa-Aki Ikeda,,
Masahiro Kawabata,,
Tamaki Suganuma,,
Raffaella Santoro,,
JaeHun Cheong,,
Jerard Hurwitz,,
Jon Shuman,,
Selvaggia Sciortino,,
Dmitry Fyodorov,,
Anindita Nandi,,
Emily Kaine,,
Manabu Yoshida,,
Takahiko Chimura,,
Alexander Dorr,,
Angelika Pedal,,
Hans-Richard Rackwitz,,
Ulrich Schubert,,
Denis Houzelstein,,
Denise Lynch,,
Elena Grigorieva,,
Rosa Beddington,,
Simon Bullock,,
Chitra Subramanian,,
Erle Robertson,,
Martin Rowe,,
Michael Hottiger,,
Rama Orre,,
Amjad Farooq,,
Benito Canas,,
Darryl Pappin,,
Philip Zegerman,,
A Perez-Atayde,,
C French,"Filippakopoulos P, Qi J, Picaud S, et al. Selective inhibition of BET bromodomains. Nature. 2010;468(7327):1067-73.",
I Kubonishi,,
I Miyoshi,,
J Aster,,
J Fletcher,,
P Dal Cin,,
S Vargas,,
A Boivin,,
H Bourbon,,
J Dura,,
M Fauvarque,,
P Laurenti,,
R Griffin-Shea,,
D Liedman,,
E Tabone,,
H Boukerche,,
P Baril,,
R BelAiba,,
C Peterson,,
B Florence,,
O P,,
P Ballario,,
L Mahadevan,,
M Dyson,,
A Duquet,,
A Harel-Bellan,,
A Polesskaya,,
E Bengal,,
I Naguibneva,,
A Favier,,
D Seigneurin-Berny,,
E Col,,
J Gracia,,
E Manning,,
J Kadonaga,,
T Ikehara,,
T Ito,,
A Poveda,,
J P_rez-Ort’n,,
M Pamblanco,,
R Sendra,,
S Rodr’guez-Navarro,,
C Yang,,
D Hentschel,,
E O&apos;Leary,,
J Bonventre,,
K Sim,,
A Dejean,,
A Marchio,,
J Desterro,,
J Seeler,,
P Chambon,,
R Hay,,
A Kraft,,
C Muchardt,,
J Biggs,,
J Yang,,
M Yaniv,,
P Bork,,
R Copley,,
J Lipsick,,
N Ladendorff,,
D Schultz,,
F Rauscher,,
M Ikeda,,
T Ohshima,,
B Johansson,,
B Str_mbeck,,
F Mitelman,,
I Panagopoulos,,
M Isaksson,,
R Billstr_m,,
T Fioretos,,
B Hudson,,
M Martinez-Yamout,,
A Travers,,
D Neuhaus,,
D Owen,,
N Lowe,,
P Evans,,
P Filetici,,
J Gelly,,
L Nissen,,
A Staal,,
A van Wijnen,,
G Stein,,
J Enserink,,
C Du,,
C Lavau,,
M Thirman,,
F Cammas,,
J Garnier,,
A Coleman,,
A Dey,,
A Farina,,
J Ellenberg,,
J Lippincott-Schwartz,,
K Ozato,,
S Sciortino,,
D Kirschling,,
E Broude,,
E Lausch,,
I Davidovich,,
I Roninson,,
S Libants,,
V Fedosova,,
A Mazo,,
B Geiger,,
C Croce,,
E Canaani,,
F Bullrich,,
J Blechman,,
S Tada,,
T Itoyama,,
T Nakamura,,
A Ladurner,,
D King,,
R Jacobson,,
M Anafi,,
M Govindan,,
N Barlev,,
P Walfish,,
S Berger,,
T Butt,,
N Swilling,,
O Matangkasombut,,
R Buratowski,,
G Thireos,,
I Topalidou,,
A Gure,,
A Jungbluth,,
B Williamson,,
L Old,,
M Scanlan,,
N Altorki,,
J Nezu,,
M Jones,,
M Shimane,,
D Bochar,,
D Lafleur,,
J C™t_,,
J Savard,,
P Moore,,
R Shiekhattar,,
A Tomita,,
F Hayakawa,,
H Kosugi,,
H Saito,,
K Tamai,,
M Towatari,,
S Tsuzuki,,
T Kinoshita,,
H Chamberlin,,
A Gregorini,,
D Grenzelias,,
D Lillington,,
J Meerabux,,
P McCullagh,,
R Poulsom,,
T Chaplin,,
C Hettmann,,
B Pepers,,
B Wieringa,,
E Cuppen,,
M van Ham,,
A Aggarwal,,
C Dhalluin,,
C He,,
J Carlson,,
H Rabes,,
A Kutach,,
D Fyodorov,,
M Levenstein,,
R Kobayashi,,
B Bourachot,,
A Gonz‡lez,,
A Lena,,
A Ganser,,
H de Th_,,
J You,,
L Venturini,,
M Koken,,
M Mattei,,
M Stadler,,
R Galien,,
R Losson,,
M Cisco,,
P Kaplan,,
R Peoples,,
D Sterner,,
F Winston,,
J Workman,,
L Duggan,,
L Pacella,,
P Grant,,
R Belotserkovskaya,,
C Morris,,
M Keating,,
X Lu,,
D Wolgemuth,,
K Rhee,,
M Brunori,,
R Trousdale,,
B Benton,,
B Laurent,,
I Nasir,,
J Du,,
C Chang,,
S Lee,,
B Le Douarin,,
H Kawasaki,,
H Ugai,,
J Song,,
K Taira,,
K Yokoyama,,
N Jones,,
R Chiu,,
R Eckner,,
C Ying,,
L Liu,,
T Owen-Hughes,,
A DePace,,
C Daniel,,
G Daubresse,,
J Kennison,,
J Tamkun,,
L Elfring,,
M Sarte,,
O Papoulas,,
R Deuring,,
S Beek,,
S Moseley,,
M Numata,,
C Le Chalony,,
D Trouche,,
A Harden,,
B Schlegelberger,,
D Housman,,
J Borrow,,
J Rowley,,
N Doggett,,
N Zeleznik-Le,,
O Sobulo,,
R Tomek,,
F Jeanmougin,,
J Wurtz,,
J Zhou,,
R Candau,,
A Filippov,,
D Bloch,,
K Bloch,,
P Guigaouri,,
G Goodwin,,
A Dent,,
F Puvion-Dutilleul,,
H de The,,
J Yewdell,,
L Staudt,,
C Petersen,,
J Gliemann,,
D Edmondson,,
J Brownell,,
S Roth,,
J Geisberg,,
A Sa•b,,
N Gounalaki,,
C Dollard,,
L Gansheroff,,
A Ruet,,
A Sentenac,,
B S_raphin,,
C Conesa,,
M Carlson,,
P Lesage,,
R Swanson,,
G Marcus,,
J Horiuchi,,
L Guarente,,
N Silverman,,
C Barthe,,
F Doignon,,
H Steensma,,
M Aigle,,
M Crouzet,,
A Nomoto,,
H Chiba,,
H Kato,,
D Livingston,,
D Newsome,,
J DeCaprio,,
J Lawrence,,
M Ewen,,
M Gerdes,,
F Randazzo,,
G Crabtree,,
J Rossant,,
I Dawid,,
J Trowsdale,,
S Beck,,
B Mijatov,,
C Cullinane,,
D Gunatilake,,
G McArthur,,
G Pupo,,
H Rizos,,
J Tiffen,,
K Gowrishankar,,
L Jin,,
N Smithers,,
P Hersey,,
Kui Shen,,
Jun Wu,,
Rong-Diao Liu,,
Rui Shao,,
Jason Hornick,,
Ranran Wang,,
Susan Janicki,,
Caroline Demeret,,
Aki Ohkubo,,
Fumihiko Tanioka,,
Haruhiko Sugimura,,
Hiroshi Minato,,
Ippei Ohnishi,,
Nobuya Kurabe,,
C-Y Hung,,
J-J Hung,,
P-C Liao,,
P-S Lu,,
S-C Lin,,
T-I Hsu,,
W-C Chang,,
W-C Su,,
Hideaki Ogiwara,,
Napapat Amornwichet,,
Takahiro Oike,,
Takashi Kohno,,
Brandon Crowe,,
Julia Difiore,,
Mark Foster,,
Nikoloz Shkriabai,,
Augusto Cattaneo,,
Eleonora Pisa,,
Elvio De Fiori,,
Fausto Maffini,,
Giuseppe Viale,,
Massimo Barberis,,
Michela Manzotti,,
Chen Shen,,
Christian Haslinger,,
Cinthya Zepeda-Mendoza,,
Fatih Mercan,,
Jae-Seok Roe,,
Jessica Minder,,
Joseph Milazzo,,
Jude Kendall,,
Melanie Eckersley-Maslin,,
Michael Wigler,,
Ming Yu,,
Robert Roeder,,
Sarah Shareef,,
Shinpei Kawaoka,,
Warren Whyte,,
Dan Chen,,
Dong Kang,,
Hans Luecke,,
Nozomi Sakakibara,,
Allen Bosley,,
Anup Day,,
Dave Lugo,,
Dominic Esposito,,
Farhoud Faraji,,
Josephine Wu,,
Katherine Mattaini,,
Mia Williams,,
Ngoc-Han Ha,,
Thomas Geiger,,
Thorkell Andresson,,
Tyler Merlino,,
Carlos Bacchi,,
Let’cia Menezes,,
Paulo Salles,,
Christiane Ritter,,
Heiko Adler,,
Jan Hellert,,
Jessica RŸckert,,
Joern Krausze,,
Marcel Pietrek,,
Roman Fedorov,,
Thorsten LŸhrs,,
Hannah Woodward,,
Michael Tomsett,,
Elisabeth Martinez,,
Christopher Bakkenist,,
Edward Kreider,,
Jie Lu,,
Qiliang Cai,,
Alain Daugan,,
Catherine Cl_ment,,
Chun-wa Chung,,
Edwige Nicodème,,
Jacqueline Mordaunt,,
M_lanie Barnathan,,
Miriam Crowe,,
Myriam Ajakane,,
Olivier Pineau,,
Phillip Jeffrey,,
Richard Grimes,,
Dashyant Dhanak,,
Gopinath Ganji,,
Karen Kennedy-Wilson,,
Kimberly Smitheman,,
Kurt Auger,,
Lydia Sanchez,,
Michael McCabe,,
Peter Craggs,,
Ali Johnson,,
Daniel Mar,,
Karol Bomsztyk,,
Oleg Denisenko,,
Richard Zager,,
Giuseppe Coppotelli,,
Maria Masucci,,
Nouman Mughal,,
Simone Callegari,,
Gil Diamant,,
A Aserlind,,
A Grayson,,
E Walsh,,
G Evan,,
H Wang,,
J Ambrose,,
J Godec,,
M Cameron,,
M Kluk,,
Angeliki Thanasopoulou,,
Brendan O&apos;Sullivan,,
David Da Costa,,
Juerg Schwaller,,
Philippe Taniere,,
Anirban Bhar,,
Anirban Mukhopadhyay,,
Edgar Wingender,,
Martin Haubrock,,
Sanghamitra Bandyopadhyay,,
Carol Prives,,
Daria Hazuda,,
Christina Michailidi,,
Cynthia LeBron,,
David Sidransky,,
Enrico Munari,,
George Netto,,
Leonel Maldonado,,
Leslie Cope,,
Maartje Noordhuis,,
Mariana Brait,,
Mohammad Hoque,,
Nilda Gonzalez-Roibon,,
Paola Parrella,,
Patrick Ha,,
Rafael Guerrero-Preston,,
Shahnaz Begum,,
Tanusree Sen,,
Alan Epstein,,
Anusuya Mokashi,,
Carolina Megiel,,
Clive Taylor,,
Julie Jang,,
Leendert Looijenga,,
Melissa Lechner,,
Hong-Gang Liu,,
Wei Fang,,
Daiji Okamura,,
Hirofumi Taniguchi,,
Ikuma Maeda,,
Juan Izpisua Belmonte,,
Kuniya Abe,,
Makiko Ikeda,,
Nathan Mise,,
Toshiaki Noce,,
Yasuhisa Matsui,,
Andr_ MŸller,,
Florian Breitwieser,,
Florian Grebien,,
Georg Winter,,
Giulio Superti-Furga,,
Jacques Colinge,,
Keiryn Bennett,,
Manuela Gridling,,
Martin Bilban,,
Scott Carlson,,
Chao Du,,
Guo-Shun An,,
Hong-Ti Jia,,
Ju-Hua Ni,,
Jun-Juan Qi,,
Shu-Yan Li,,
Ya-Qiong Jin,,
Karmaine Millington,,
Klaus Helm,,
Loren Clarke,,
Andrew Evans,,
Christopher Fletcher,,
Christopher Lathan,,
David Jackman,,
Lynette Sholl,,
Honggang Liu,,
Aaron Chang,,
Andrey Loboda,,
B Chau,,
Carla Grandori,,
Heather Howie,,
James Annis,,
Jason Frazier,,
Julie Park,,
Maki Imakura,,
Masafumi Toyoshima,,
Michele Cleary,,
Peter Linsley,,
Shoji Ohuchi,,
Yoshikazu Nakamura,,
Lucy Godley,,
Danny Reinberg,,
Amnon Botchan,,
Gedalia Paz,,
Haim Breitbart,,
Haim Yavetz,,
Leah Yogev,,
Ofer Lehavi,,
Ron Hauser,,
Sandra Kleiman,,
Adina Alazraki,,
Aruna Polsani,,
Bahig Shehata,,
Carlos Abramowsky,,
Aleksander Sudakov,,
Liisi V›sa,,
Maido Remm,,
Mart Ustav,,
Abdul Siddiqui,,
Amy Rutt,,
Andre Konski,,
David Madgy,,
Janet Poulik,,
Majid Kalaf,,
Di Cai,,
Armando Valencia-Hern‡ndez,,
Efra’n Garrido,,
Eric Ram’rez-Salazar,,
Federico Centeno,,
Karen Nieto,,
Hong-gang LIU,,
Daniel Bauer,,
Elin Agoston,,
Katherine Janeway,,
Matthias Hofer,,
Sara Vargas,,
Stephen Sallan,,
Jacob Kagey,,
Paula Vertino,,
Atsushi Maeno,,
Eijiro Nakamura,,
Keiko Doi,,
Kiyotsugu Yoshikawa,,
Naoki Terada,,
Osamu Ogawa,,
Takahiro Inoue,,
Takashi Kobayashi,,
Tomomi Kamba,,
Tomomi Yamada,,
Toru Kanno,,
Toshinari Yamasaki,,
Toshiyuki Kamoto,,
Yoichiro Kajita,,
Yoko Hamazaki,,
Yoshiki Mikami,,
Yoshinobu Toda,,
Diana Bell,,
Dominique Pepper,,
Feriyl Bhaijee,,
Debra Shivers,,
Emma Reuschel,,
J Diehl,,
Jason Shackelford,,
Jiangfang Wang,,
Lauren Jeang,,
Terri Finkel,,
Andres M_nnik,,
Brian Krueger,,
Jeffrey Cooper,,
Friederike Vollmuth,,
Anindya Dutta,,
Arun Dutta,,
Louise Chow,,
Nilam Banerjee,,
Scott Vande Pol,,
Ilona Rafalska-Metcalf,,
Lucy Joo,,
Sara Powers,,
Benjamin Nelson,,
Edward Lee,,
Chris French,,
Eduardo Zambrano,,
Eugene Dow,,
Aaron Donner,,
Christopher Ebmeier,,
Dylan Taatjes,,
Cheng-Hsiang Hsiao,,
Cher-Wei Liang,,
Charlotte Steelman,,
Debra Saxe,,
Howard Katzenstein,,
Richard Ricketts,,
Chye Tan,,
Françoise Thierry,,
Ping He,,
Sophie Bellanger,,
Matthias Geyer,"Itzen F, Greifenberg AK, Bösken CA, Geyer M. Brd4 activates P-TEFb for RNA polymerase II CTD phosphorylation. Nucleic Acids Res. 2014;",
Akira Ooshima,,
Barbara Dunn,,
Beverly Duncan,,
Junya Fukuoka,,
Kazuhiro Tsukada,,
Lalage Wakefield,,
Misako Sato,,
Mitsutaka Kadota,,
Natacha Diaz-Meyer,,
Sheryl Gere,,
Shun-Ichiro Kageyama,,
Berna Beverloo,,
Cees Meeuwis,,
Geert van Leenders,,
Laura Johnson,,
Liane Tan,,
Marry van den Heuvel-Eibrink,,
Christopher Fry,,
Edward Stelow,,
Herbert Haack,,
Katherine Crosby,,
Mark Rubin,,
Martin Chang,,
Roberto Polakiewicz,,
Anokhi Kapasi,,
Charles Clark,,
Deborah Spector,,
Chih-En Tseng,,
Chin Li,,
I-Huan Liao,,
Moon-Sing Lee,,
Ru-Inn Lin,,
Shu-Ping Huang,,
Deukwoo Kwon,,
Bo Huang,,
Carol Rubin,,
Edward Jones,,
Karl Murray,,
Atasi Poddar,,
Maria McPhillips,,
Ammy Lin,,
Kathy Shire,,
Lori Frappier,,
Shan Wang,,
Andrew Bellizzi,,
Jeffery Kutok,,
Krishan Taneja,,
Robin Legallo,,
A Tadavarthy,,
C Ramirez,,
J Kolmakova,,
J Kutok,,
J Toretsky,,
M Thyne,,
T Hickman,,
Soo-Jin Jeong,,
Anuja George,,
Badri Singh,,
Kanury Rao,,
Manish Sharma,,
Arne Kolstad,,
Geir Tj¿nnfjord,,
Jan Delabie,,
Klaus Beiske,,
Christian Voitenleitner,,
Eric Abbate,,
Angela Bean,,
Elliot Androphy,,
Joanna Parish,,
Benoit Coulombe,,
Guy Poirier,,
Andrea Pezda,,
Aare Abroi,,
Helena Tekkel,,
Renee Marshall,,
Aaron Duffy,,
Brian Van Tine,,
Luan Dao,,
Shwu-Yuan Wu,,
Anna Dahl_n,,
Jens Engleson,,
Maria Soller,,
Mats Jerkeman,,
Ivar Ilves,,
Kadri Janikson,,
Kristina M_emets,,
Catharina Adlercreutz,,
Fredrik Mertens,,
Nils Mandahl,,
Antje BŸrger,,
Emrah Kati,,
Eva BrŸning,,
Julie Sheldon,,
Regina K_nig,,
A Gazdar,,
A Gonzalez,,
D Carbone,,
J Minna,,
K Kawaguchi,,
N Haruki,,
P Massion,,
S Eichenberger,,
Constance Griffin,,
Fotini Tzortzatou-Stathopoulou,,
Jeffrey Toretsky,,
Jonathan Fletcher,,
Mary Moschovi,,
Vania Nose,,
Caroline Broughton,,
David Tidd,,
Zheng Zhang,"Feng Q, Zhang Z, Shea MJ, et al. An epigenomic approach to therapy for tamoxifen-resistant breast cancer. Cell Res. 2014;",
Yuyang Tang,,
Y Tang,,
Vladimir Amani,,
Zhen Zhao,,
Y-W Cheng,,
S B_rno,,
Younis Khan,"Khan YM, Kirkham P, Barnes PJ, Adcock IM. Brd4 Is Essential for IL-1_-Induced Inflammation in Human Airway Epithelial Cells. PLoS ONE. 2014;9(4):e95051.",
Zhaohui Qin,,
Yingxin Zhao,,
Martine Berreur,,
Shawn Gillespie,,
Mario Zurita,"Villicaña C, Cruz G, Zurita M. The basal transcription machinery as a target for cancer therapy. Cancer Cell Int. 2014;14(1):18.",
U Kees,,
Volker Badock,,
Trent Fowler,,
Wu Zheng,,
Suhu Liu,,
Warren Fiskus,"Fiskus W, Sharma S, Qi J, et al. Highly Active Combination of BRD4 Antagonist and Histone Deacetylase Inhibitor against Human Acute Myelogenous Leukemia Cells. Mol Cancer Ther. 2014;13(5):1142-54.",
Sona Budhiraja,,
Timothy Chevassut,,
Stefano Monti,,
Wanda Blanton,,
Yujie Tang,,
Thomas Decker,,
Ulrich Sure,,
Xuewei Wu,,
Sarah Watters,,
Tobias Maetzig,,
Zhao Chen,"Shimamura T, Chen Z, Soucheray M, et al. Efficacy of BET bromodomain inhibition in Kras-mutant non-small cell lung cancer. Clin Cancer Res. 2013;19(22):6183-92.",
Timothy McKinsey,,
W Wei,,
Sylvie Kieffer-Jaquinod,,
Sriram Aiyer,,
V Punj,,
Vittorio Sartorelli,,
Shannon McWeeney,,
Z Zou,,
Walter Huynh,,
Tong Lee,,
X Zhao,,
Yvan Chanthery,"Puissant A, Frumm SM, Alexe G, et al. Targeting MYCN in neuroblastoma by BET bromodomain inhibition. Cancer Discov. 2013;3(3):308-23.",
Zhixiang Cheng,,
Vincenzo Calvanese,"Boehm D, Calvanese V, Dar RD, et al. BET bromodomain-targeting compounds reactivate HIV from latency via a Tat-independent mechanism. Cell Cycle. 2013;12(3):452-62.",
Wolfgang Sperr,,
Zahra Kadri,,
William Lockwood,,
Zichong Li,,
Yue Gong,"Zhang W, Prakash C, Sum C, et al. Bromodomain-containing protein 4 (BRD4) regulates RNA polymerase II serine 2 phosphorylation in human CD4+ T cells. J Biol Chem. 2012;287(51):43137-55.",
Michael Griswold,,
Thomas Pertel,,
Yanhui Xiang,,
Teresa Bowman,,
Paola Sebastiani,"Banerjee C, Archin N, Michaels D, et al. BET bromodomain inhibition as a novel strategy for reactivation of HIV-1. J Leukoc Biol. 2012;92(6):1147-54.",
Richard Palermo,,
Srividya Balasubramanian,,
Samuel Oliver,,
Yuchuan Wang,,
Ricardo Branco,,
Tiago Duarte,"Teixeira AP, Duarte TM, Carrondo MJ, Alves PM. Synchronous fluorescence spectroscopy as a novel tool to enable PAT applications in bioprocesses. Biotechnol Bioeng. 2011;108(8):1852-61.",
Piergiuseppe Nestola,,
Tim Scanlon,,
Fabrizio Ceciliani,,
S_bastien Planchon,,
Walter Diembeck,,
Nuno Silva,"Lopes A, Silva N, Bronze MR, Ferreira J, Morais J. Analysis of cocaine and nicotine metabolites in wastewater by liquid chromatography-tandem mass spectrometry. Cross abuse index patterns on a major community. Sci Total Environ. 2014;487:673-80.",
Rui Gardner,,
W Hu,,
Maria Reis,,
V Pereira,"Pereira VJ, Marques R, Marques M, Benoliel MJ, Barreto crespo MT. Free chlorine inactivation of fungi in drinking water sources. Water Res. 2013;47(2):517-23.",
W Lorenz,,
S—nia Negr‹o,"Abreu IA, Farinha AP, Negrão S, et al. Coping with abiotic stress: proteome changes for crop improvement. J Proteomics. 2013;93:145-68.",
Tiago Bandeiras,,
Virg’nia Santiago,,
Raquen Santos,,
Peter Schumann,,
Vanessa Bandeira,,
Udo Reichl,,
Rui Tost›es,,
Pedro Barros,,
Renata Soares,"Silva AF, Carvalho G, Soares R, Coelho AV, Barreto crespo MT. Step-by-step strategy for protein enrichment and proteome characterisation of extracellular polymeric substances in wastewater treatment systems. Appl Microbiol Biotechnol. 2012;95(3):767-76.",
Thierry Lefrançois,"Marcelino I, De almeida AM, Brito C, et al. Proteomic analyses of Ehrlichia ruminantium highlight differential expression of MAP1-family proteins. Vet Microbiol. 2012;156(3-4):305-14.",
Sigrid Schwarz,,
Rute Castro,,
V Ver’ssimo,,
Tiago Vicente,,
Ronaldo Mendonça,"Maranga L, Mendonça RZ, Bengala A, et al. Enhancement of Sf-9 cell growth and longevity through supplementation of culture medium with hemolymph. Biotechnol Prog. 2003;19(1):58-63.",
Vicente Bernal,,
Tania Tenreiro,,
Paulo Marujo,"Gaspar F, Teixeira N, Rigottier-gois L, et al. Virulence of Enterococcus faecalis dairy strains in an insect model: the role of fsrB and gelE. Microbiology (Reading, Engl). 2009;155(Pt 11):3564-71.",
R Oliveira,,
Victor Goldmacher,,
Pierre Germon,,
S Monteiro,"Clemente JJ, Monteiro SM, Carrondo MJ, Cunha AE. Predicting sporulation events in a bioreactor using an electronic nose. Biotechnol Bioeng. 2008;101(3):545-52.",
Yanming Zou,,
S—nia Gonçalves,"Gonçalves S, Cairney J, Rodríguez MP, Cánovas F, Oliveira M, Miguel C. PpRab1, a Rab GTPase from maritime pine is differentially expressed during embryogenesis. Mol Genet Genomics. 2007;278(3):273-82.",
M Larsson,,
Kenneth Breslauer,,
T‰nia Ribeiro,,
Pedro Fevereiro,"Zhang C, Fevereiro PS. The effect of heat shock on paclitaxel production in Taxus yunnanensis cell suspension cultures: role of abscisic acid pretreatment. Biotechnol Bioeng. 2007;96(3):506-14.",
R Schucht,,
Pedro Matias,,
Victoria Bunik,,
T Ferreira,,
Sandra Monteiro,"Monteiro SM, Clemente JJ, Henriques AO, Gomes RJ, Carrondo MJ, Cunha AE. A procedure for high-yield spore production by Bacillus subtilis. Biotechnol Prog. 2005;21(4):1026-31.",
S—nia S‡ Santos,,
Neil Frankish,,
Osvaldo Rossetti,"Silva M, Cruz H, Rossetti O, Arese A, Oliva A. Development of an optical immunosensor based on the fluorescence of Cyanine-5 for veterinarian diagnostics. Biotechnol Lett. 2004;26(12):993-7.",
S Miranda,,
Teresa Semedo,,
Tiago Braz‹o,,
P Rueda,,
R Dunker,,
R-C Ma,,
Monica Vidal,,
P Soares-da-Silva,,
P Murphy,,
M Silva Lopes,"Silva lopes Mde F, Leitão AL, Marques JJ, Carrondo MJ, Crespo MT. Processing of extracellular lipase of Lactobacillus plantarum: involvement of a metalloprotease. FEMS Microbiol Lett. 1999;176(2):483-7.",
M Lopes,,
U Bilitewski,,
P Santana,"Moreira JL, Feliciano AS, Santana PC, Cruz PE, Aunins JG, Carrondo MJ. Repeated-batch cultures of baby hamster kidney cell aggregates in stirred vessels. Cytotechnology. 1994;15(1-3):337-49.",
Yves Leblanc,,
Songlin Zhang,,
T Doniger,,
Shaun Brothers,,
Jude Fitzgibbon,,
Yu-Hsin Chiu,24657164,
Wilian Cortopassi,,
William Denny,,
Vaibhav Sahai,,
Lisa Gartenmann,"Zhao H, Gartenmann L, Dong J, Spiliotopoulos D, Caflisch A. Discovery of BRD4 bromodomain inhibitors by fragment-based high-throughput docking. Bioorg Med Chem Lett. 2014;24(11):2493-6.",
Victoria Alonso,,
Steven Smith,,
V Rodr’guez,,
Pablo Garcia-Gutierrez,,
Xichen Zhang,,
Tatiana Kutateladze,,
Yifei Zhong,,
Sheng-Hao Chao,"Chen R, Yik JH, Lew QJ, Chao SH. Brd4 and HEXIM1: multiple roles in P-TEFb regulation and cancer. Biomed Res Int. 2014;2014:232870.",
Xiaole Liu,,
Stuart Ember,,
Winfried Edelmann,,
Thilo Werner,,
Yiwei Lin,,
Mao-DE Wang,,
Yue-Ming Li,?,"Zhang W, Prakash C, Sum C, et al. Bromodomain-containing protein 4 (BRD4) regulates RNA polymerase II serine 2 phosphorylation in human CD4+ T cells. J Biol Chem. 2012;287(51):43137-55."
Kathy Gelato,,
Zhiyong Wang,,
Vijay Peddareddigari,"Parikh SA, French CA, Costello BA, et al. NUT midline carcinoma: an aggressive intrathoracic neoplasm. J Thorac Oncol. 2013;8(10):1335-8.",
Ruben Salvan_s,,
Zainab Jagani,,
Sylwia Wasiak,,
Zhijian Duan,,
Zhiguo Chen,,
Thomas Zhou,,
Wenbo Li,,
Ulrike Klemstein,,
Valentina Caputo,,
Tracy Keates,,
Yuchen Bai,,
Sonali Chaturvedi,,
Xavier Lucas,,
Simone Tamburri,,
Phillip Sharp,,
Yukiko Aikawa,"Shima H, Yamagata K, Aikawa Y, et al. Bromodomain-PHD finger protein 1 is critical for leukemogenesis associated with MOZ-TIF2 fusion. Int J Hematol. 2014;99(1):21-31.",
Janina G_rnemann,,
