year,title,pmid,lastname,forename,initials,affiliation,lab
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Tang,Yuyang,Y,None,
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Weber,Mariana G,MG,None,
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Melcher,Greg P,GP,None,
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Thompson,George R,GR,None,
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Tanuri,Amilcar,A,None,
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Pianowski,Luiz F,LF,None,
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Wong,Joseph K,JK,None,
2014,Reactivation of HIV latency by a newly modified Ingenol derivative via protein kinase CÎ´-NF-ÎºB signaling.,24804860,Dandekar,Satya,S,None,
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Asangani,Irfan A,IA,"1] Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Department of Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Dommeti,Vijaya L,VL,"Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Wang,Xiaoju,X,"1] Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Department of Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Malik,Rohit,R,"1] Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Department of Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Cieslik,Marcin,M,"Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Yang,Rendong,R,"Department of Biostatistics and Bioinformatics, Emory University, Atlanta, Georgia 30329, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Escara-Wilke,June,J,"Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Wilder-Romans,Kari,K,"Department of Radiation Oncology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Dhanireddy,Sudheer,S,"Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Engelke,Carl,C,"Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Iyer,Mathew K,MK,"Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Jing,Xiaojun,X,"Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Wu,Yi-Mi,YM,"1] Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Department of Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Cao,Xuhong,X,"1] Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Howard Hughes Medical Institute, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Qin,Zhaohui S,ZS,"Department of Biostatistics and Bioinformatics, Emory University, Atlanta, Georgia 30329, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Wang,Shaomeng,S,"1] Departments of Internal Medicine, Pharmacology, and Medicinal Chemistry, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Comprehensive Cancer Center, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Feng,Felix Y,FY,"1] Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Department of Radiation Oncology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [3] Comprehensive Cancer Center, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,Therapeutic targeting of BET bromodomain proteins in castration-resistant prostate cancer.,24759320,Chinnaiyan,Arul M,AM,"1] Michigan Center for Translational Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [2] Department of Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [3] Howard Hughes Medical Institute, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [4] Comprehensive Cancer Center, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA [5] Department of Urology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.",
2014,BRD4: a BET(ter) target for the treatment of AML?,24526121,Valent,Peter,P,"Ludwig Boltzmann Cluster Oncology; Medical University of Vienna; Vienna, Austria; Department of Internal Medicine I; Division of Hematology &amp; Hemostaseology; Medical University of Vienna; Vienna, Austria.",
2014,BRD4: a BET(ter) target for the treatment of AML?,24526121,Zuber,Johannes,J,"Research Institute of Molecular Pathology (IMP); Vienna, Austria.",
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Wienerroither,Sebastian,S,"Max F. Perutz Laboratories, University of Vienna, Vienna, Austria.",
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Rauch,Isabella,I,None,
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Rosebrock,Felix,F,None,
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Jamieson,Amanda M,AM,None,
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Bradner,James,J,None,
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Muhar,Matthias,M,None,
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Zuber,Johannes,J,None,
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,<lastname>MÃ_ller</lastname>,Mathias,M,None,
2014,"Regulation of NO synthesis, local inflammation, and innate immunity to pathogens by BET family proteins.",24248598,Decker,Thomas,T,None,
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,Pina,Ana S,AS,"<affiliation>REQUIMTE, Departamento de QuÃ_mica, Faculdade de CiÃªncias e Tecnologia, Universidade Nova de Lisboa, Campus de Caparica, 2829-516 Caparica (Portugal); IBET-Instituto de Biologia Experimental e TecnolÃ_gica, Av. RepÃºblica, Qta. do MarquÃªs, 2780-157 Oeiras (Portugal); Institute of Biotechnology, Department of Chemical Engineering and Biotechnology, University of Cambridge, Tennis Court Road, CB2 1QT, Cambridge (UK).</affiliation>",
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,Guilherme,<forename>MÃ¡rcia</forename>,M,None,
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,Pereira,Alice S,AS,None,
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,Fernandes,<forename>ClÃ¡udia S F M</forename>,CS,None,
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,Branco,Ricardo J F,RJ,None,
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,El Khoury,Graziella,G,None,
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,Lowe,Christopher R,CR,None,
2014,A Tailor-Made &quot;Tag-Receptor&quot; Affinity Pair for the Purification of Fusion Proteins.,24903894,Roque,<forename>A CecÃ_lia A</forename>,AC,None,
2014,Enhanced expression of full-length human cytomegalovirus fusion protein in non-swelling baculovirus-infected cells with a minimal fed-batch strategy.,24595278,Patrone,Marco,M,"<affiliation>iBET, Instituto de Biologia Experimental e TecnolÃ_gica, Oeiras, Portugal.</affiliation>",
2014,Enhanced expression of full-length human cytomegalovirus fusion protein in non-swelling baculovirus-infected cells with a minimal fed-batch strategy.,24595278,Carinhas,Nuno,N,"<affiliation>iBET, Instituto de Biologia Experimental e TecnolÃ_gica, Oeiras, Portugal; Instituto de Tecnologia QuÃ_mica e BiolÃ_gica, Universidade Nova de Lisboa, Oeiras, Portugal.</affiliation>",
2014,Enhanced expression of full-length human cytomegalovirus fusion protein in non-swelling baculovirus-infected cells with a minimal fed-batch strategy.,24595278,Sousa,Marcos Q,MQ,"<affiliation>iBET, Instituto de Biologia Experimental e TecnolÃ_gica, Oeiras, Portugal.</affiliation>",
2014,Enhanced expression of full-length human cytomegalovirus fusion protein in non-swelling baculovirus-infected cells with a minimal fed-batch strategy.,24595278,Peixoto,Cristina,C,"<affiliation>iBET, Instituto de Biologia Experimental e TecnolÃ_gica, Oeiras, Portugal.</affiliation>",
2014,Enhanced expression of full-length human cytomegalovirus fusion protein in non-swelling baculovirus-infected cells with a minimal fed-batch strategy.,24595278,Ciferri,Claudio,C,"Novartis Vaccines and Diagnostics, Cambridge, Massachusetts, United States of America.",
2014,Enhanced expression of full-length human cytomegalovirus fusion protein in non-swelling baculovirus-infected cells with a minimal fed-batch strategy.,24595278,<lastname>CarfÃ¬</lastname>,Andrea,A,"Novartis Vaccines and Diagnostics, Cambridge, Massachusetts, United States of America.",
2014,Enhanced expression of full-length human cytomegalovirus fusion protein in non-swelling baculovirus-infected cells with a minimal fed-batch strategy.,24595278,Alves,Paula M,PM,"<affiliation>iBET, Instituto de Biologia Experimental e TecnolÃ_gica, Oeiras, Portugal; Instituto de Tecnologia QuÃ_mica e BiolÃ_gica, Universidade Nova de Lisboa, Oeiras, Portugal.</affiliation>",
2014,The Mechanisms behind the Therapeutic Activity of BET Bromodomain Inhibition.,24905006,Shi,Junwei,J,"Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, NY 11724, USA; Molecular and Cellular Biology Program, Stony Brook University, Stony Brook, NY 11794, USA.",
2014,The Mechanisms behind the Therapeutic Activity of BET Bromodomain Inhibition.,24905006,Vakoc,Christopher R,CR,"Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, NY 11724, USA. Electronic address: vakoc@cshl.edu.",
2014,I-BET151 selectively regulates IL-6 production.,24859008,Barrett,Elyse,E,"Departments of Psychiatry and Behavioral Sciences, Miller School of Medicine, University of Miami, Miami, FL 33136, USA; Departments of Biochemistry and Molecular Biology, Miller School of Medicine, University of Miami, Miami, FL 33136, USA.",
2014,I-BET151 selectively regulates IL-6 production.,24859008,Brothers,Shaun,S,"Departments of Psychiatry and Behavioral Sciences, Miller School of Medicine, University of Miami, Miami, FL 33136, USA; Hussman Institute for Human Genomics, Miller School of Medicine, University of Miami, Miami, FL 33136, USA.",
2014,I-BET151 selectively regulates IL-6 production.,24859008,Wahlestedt,Claes,C,"Departments of Psychiatry and Behavioral Sciences, Miller School of Medicine, University of Miami, Miami, FL 33136, USA; Hussman Institute for Human Genomics, Miller School of Medicine, University of Miami, Miami, FL 33136, USA.",
2014,I-BET151 selectively regulates IL-6 production.,24859008,Beurel,<forename>ElÃ©onore</forename>,E,"Departments of Psychiatry and Behavioral Sciences, Miller School of Medicine, University of Miami, Miami, FL 33136, USA; Departments of Biochemistry and Molecular Biology, Miller School of Medicine, University of Miami, Miami, FL 33136, USA. Electronic address: ebeurel@med.miami.edu.",
2014,Targeting bromodomains: epigenetic readers of lysine acetylation.,24751816,Filippakopoulos,Panagis,P,"1] Structural Genomics Consortium, Nuffield Department of Clinical Medicine, University of Oxford, Old Road Campus Research Building, Roosevelt Drive, Oxford OX3 7DQ, UK. [2] Ludwig Institute for Cancer Research, Nuffield Department of Clinical Medicine, University of Oxford, Roosevelt Drive, Oxford, OX3 7DQ, UK.",
2014,Targeting bromodomains: epigenetic readers of lysine acetylation.,24751816,Knapp,Stefan,S,"1] Structural Genomics Consortium, Nuffield Department of Clinical Medicine, University of Oxford, Old Road Campus Research Building, Roosevelt Drive, Oxford OX3 7DQ, UK. [2] Target Discovery Institute, Nuffield Department of Clinical Medicine, University of Oxford, Roosevelt Drive, Oxford OX3 7BN, UK.",
